agency_cd,site_no,Date,X_00060_00003,X_00060_00003_cd
USGS,02089500,1988-08-05,959,A
USGS,02089500,1988-08-06,742,A
USGS,02089500,1988-08-07,676,A
USGS,02089500,1988-08-08,662,A
USGS,02089500,1988-08-09,659,A
USGS,02089500,1988-08-10,696,A
USGS,02089500,1988-08-11,784,A
USGS,02089500,1988-08-12,718,A
USGS,02089500,1988-08-13,640,A
USGS,02089500,1988-08-14,602,A
USGS,02089500,1988-08-15,616,A
USGS,02089500,1988-08-16,608,A
USGS,02089500,1988-08-17,539,A
USGS,02089500,1988-08-18,509,A
USGS,02089500,1988-08-19,486,A
USGS,02089500,1988-08-20,492,A
USGS,02089500,1988-08-21,650,A
USGS,02089500,1988-08-22,789,A
USGS,02089500,1988-08-23,760,A
USGS,02089500,1988-08-24,903,A
USGS,02089500,1988-08-25,1160,A
USGS,02089500,1988-08-26,1060,A
USGS,02089500,1988-08-27,923,A
USGS,02089500,1988-08-28,893,A
USGS,02089500,1988-08-29,795,A
USGS,02089500,1988-08-30,748,A
USGS,02089500,1988-08-31,978,A
USGS,02089500,1988-09-01,1440,A
USGS,02089500,1988-09-02,1750,A
USGS,02089500,1988-09-03,1690,A
USGS,02089500,1988-09-04,1600,A
USGS,02089500,1988-09-05,1530,A
USGS,02089500,1988-09-06,1650,A
USGS,02089500,1988-09-07,1560,A
USGS,02089500,1988-09-08,1600,A
USGS,02089500,1988-09-09,1740,A
USGS,02089500,1988-09-10,1750,A
USGS,02089500,1988-09-11,1770,A
USGS,02089500,1988-09-12,1670,A
USGS,02089500,1988-09-13,1740,A
USGS,02089500,1988-09-14,1650,A
USGS,02089500,1988-09-15,1390,A
USGS,02089500,1988-09-16,1160,A
USGS,02089500,1988-09-17,1000,A
USGS,02089500,1988-09-18,897,A
USGS,02089500,1988-09-19,893,A
USGS,02089500,1988-09-20,864,A
USGS,02089500,1988-09-21,971,A
USGS,02089500,1988-09-22,1080,A
USGS,02089500,1988-09-23,1090,A
USGS,02089500,1988-09-24,1060,A
USGS,02089500,1988-09-25,1020,A
USGS,02089500,1988-09-26,1090,A
USGS,02089500,1988-09-27,1320,A
USGS,02089500,1988-09-28,1600,A
USGS,02089500,1988-09-29,1490,A
USGS,02089500,1988-09-30,1220,A
USGS,02089500,1988-10-01,1040,A
USGS,02089500,1988-10-02,925,A
USGS,02089500,1988-10-03,827,A
USGS,02089500,1988-10-04,861,A
USGS,02089500,1988-10-05,1250,A
USGS,02089500,1988-10-06,1630,A
USGS,02089500,1988-10-07,1910,A
USGS,02089500,1988-10-08,1880,A
USGS,02089500,1988-10-09,1570,A
USGS,02089500,1988-10-10,1240,A
USGS,02089500,1988-10-11,1010,A
USGS,02089500,1988-10-12,852,A
USGS,02089500,1988-10-13,734,A
USGS,02089500,1988-10-14,658,A
USGS,02089500,1988-10-15,595,A
USGS,02089500,1988-10-16,557,A
USGS,02089500,1988-10-17,527,A
USGS,02089500,1988-10-18,504,A
USGS,02089500,1988-10-19,545,A
USGS,02089500,1988-10-20,628,A
USGS,02089500,1988-10-21,660,A
USGS,02089500,1988-10-22,778,A
USGS,02089500,1988-10-23,1000,A
USGS,02089500,1988-10-24,1020,A
USGS,02089500,1988-10-25,1240,A
USGS,02089500,1988-10-26,1220,A
USGS,02089500,1988-10-27,1030,A
USGS,02089500,1988-10-28,883,A
USGS,02089500,1988-10-29,784,A
USGS,02089500,1988-10-30,721,A
USGS,02089500,1988-10-31,674,A
USGS,02089500,1988-11-01,675,A
USGS,02089500,1988-11-02,768,A
USGS,02089500,1988-11-03,1130,A
USGS,02089500,1988-11-04,2410,A
USGS,02089500,1988-11-05,2950,A
USGS,02089500,1988-11-06,3220,A
USGS,02089500,1988-11-07,2940,A
USGS,02089500,1988-11-08,2440,A
USGS,02089500,1988-11-09,2150,A
USGS,02089500,1988-11-10,1880,A
USGS,02089500,1988-11-11,1630,A
USGS,02089500,1988-11-12,1450,A
USGS,02089500,1988-11-13,1310,A
USGS,02089500,1988-11-14,1200,A
USGS,02089500,1988-11-15,1100,A
USGS,02089500,1988-11-16,1020,A
USGS,02089500,1988-11-17,975,A
USGS,02089500,1988-11-18,998,A
USGS,02089500,1988-11-19,1700,A
USGS,02089500,1988-11-20,2250,A
USGS,02089500,1988-11-21,2410,A
USGS,02089500,1988-11-22,2270,A
USGS,02089500,1988-11-23,2030,A
USGS,02089500,1988-11-24,1780,A
USGS,02089500,1988-11-25,1560,A
USGS,02089500,1988-11-26,1380,A
USGS,02089500,1988-11-27,1270,A
USGS,02089500,1988-11-28,1190,A
USGS,02089500,1988-11-29,1180,A
USGS,02089500,1988-11-30,1250,A
USGS,02089500,1988-12-01,1760,A
USGS,02089500,1988-12-02,2060,A
USGS,02089500,1988-12-03,1990,A
USGS,02089500,1988-12-04,1760,A
USGS,02089500,1988-12-05,1550,A
USGS,02089500,1988-12-06,1350,A
USGS,02089500,1988-12-07,1210,A
USGS,02089500,1988-12-08,1110,A
USGS,02089500,1988-12-09,1050,A
USGS,02089500,1988-12-10,998,A
USGS,02089500,1988-12-11,963,A
USGS,02089500,1988-12-12,939,A
USGS,02089500,1988-12-13,957,A
USGS,02089500,1988-12-14,960,A
USGS,02089500,1988-12-15,933,A
USGS,02089500,1988-12-16,899,A
USGS,02089500,1988-12-17,872,A
USGS,02089500,1988-12-18,854,A
USGS,02089500,1988-12-19,838,A
USGS,02089500,1988-12-20,818,A
USGS,02089500,1988-12-21,793,A
USGS,02089500,1988-12-22,774,A
USGS,02089500,1988-12-23,764,A
USGS,02089500,1988-12-24,750,A
USGS,02089500,1988-12-25,737,A
USGS,02089500,1988-12-26,730,A
USGS,02089500,1988-12-27,728,A
USGS,02089500,1988-12-28,726,A
USGS,02089500,1988-12-29,709,A
USGS,02089500,1988-12-30,698,A
USGS,02089500,1988-12-31,720,A
USGS,02089500,1989-01-01,804,A
USGS,02089500,1989-01-02,922,A
USGS,02089500,1989-01-03,1080,A
USGS,02089500,1989-01-04,1400,A
USGS,02089500,1989-01-05,1630,A
USGS,02089500,1989-01-06,1600,A
USGS,02089500,1989-01-07,1480,A
USGS,02089500,1989-01-08,1350,A
USGS,02089500,1989-01-09,1250,A
USGS,02089500,1989-01-10,1230,A
USGS,02089500,1989-01-11,1250,A
USGS,02089500,1989-01-12,1330,A
USGS,02089500,1989-01-13,1610,A
USGS,02089500,1989-01-14,1880,A
USGS,02089500,1989-01-15,2170,A
USGS,02089500,1989-01-16,2380,A
USGS,02089500,1989-01-17,2380,A
USGS,02089500,1989-01-18,2230,A
USGS,02089500,1989-01-19,2040,A
USGS,02089500,1989-01-20,1880,A
USGS,02089500,1989-01-21,1750,A
USGS,02089500,1989-01-22,1620,A
USGS,02089500,1989-01-23,1540,A
USGS,02089500,1989-01-24,1620,A
USGS,02089500,1989-01-25,1680,A
USGS,02089500,1989-01-26,1650,A
USGS,02089500,1989-01-27,1590,A
USGS,02089500,1989-01-28,1380,A
USGS,02089500,1989-01-29,1160,A
USGS,02089500,1989-01-30,1080,A
USGS,02089500,1989-01-31,1030,A
USGS,02089500,1989-02-01,996,A
USGS,02089500,1989-02-02,967,A
USGS,02089500,1989-02-03,952,A
USGS,02089500,1989-02-04,924,A
USGS,02089500,1989-02-05,913,A
USGS,02089500,1989-02-06,924,A
USGS,02089500,1989-02-07,941,A
USGS,02089500,1989-02-08,959,A
USGS,02089500,1989-02-09,1100,A
USGS,02089500,1989-02-10,1210,A
USGS,02089500,1989-02-11,1260,A
USGS,02089500,1989-02-12,1200,A
USGS,02089500,1989-02-13,1100,A
USGS,02089500,1989-02-14,1020,A
USGS,02089500,1989-02-15,966,A
USGS,02089500,1989-02-16,915,A
USGS,02089500,1989-02-17,881,A
USGS,02089500,1989-02-18,917,A
USGS,02089500,1989-02-19,1050,A
USGS,02089500,1989-02-20,1390,A
USGS,02089500,1989-02-21,2220,A
USGS,02089500,1989-02-22,2720,A
USGS,02089500,1989-02-23,3250,A
USGS,02089500,1989-02-24,3810,A
USGS,02089500,1989-02-25,4390,A
USGS,02089500,1989-02-26,5010,A
USGS,02089500,1989-02-27,5620,A
USGS,02089500,1989-02-28,6250,A
USGS,02089500,1989-03-01,6820,A
USGS,02089500,1989-03-02,7360,A
USGS,02089500,1989-03-03,7900,A
USGS,02089500,1989-03-04,8400,A
USGS,02089500,1989-03-05,8940,A
USGS,02089500,1989-03-06,9480,A
USGS,02089500,1989-03-07,10200,A
USGS,02089500,1989-03-08,10800,A
USGS,02089500,1989-03-09,11300,A
USGS,02089500,1989-03-10,11700,A
USGS,02089500,1989-03-11,12100,A
USGS,02089500,1989-03-12,12600,A
USGS,02089500,1989-03-13,13100,A
USGS,02089500,1989-03-14,13400,A
USGS,02089500,1989-03-15,13400,A
USGS,02089500,1989-03-16,13000,A
USGS,02089500,1989-03-17,12400,A
USGS,02089500,1989-03-18,11800,A
USGS,02089500,1989-03-19,11200,A
USGS,02089500,1989-03-20,10600,A
USGS,02089500,1989-03-21,10100,A
USGS,02089500,1989-03-22,9780,A
USGS,02089500,1989-03-23,9600,A
USGS,02089500,1989-03-24,9780,A
USGS,02089500,1989-03-25,9870,A
USGS,02089500,1989-03-26,10000,A
USGS,02089500,1989-03-27,10200,A
USGS,02089500,1989-03-28,10500,A
USGS,02089500,1989-03-29,11100,A
USGS,02089500,1989-03-30,12000,A
USGS,02089500,1989-03-31,12900,A
USGS,02089500,1989-04-01,13400,A
USGS,02089500,1989-04-02,13200,A
USGS,02089500,1989-04-03,12500,A
USGS,02089500,1989-04-04,11500,A
USGS,02089500,1989-04-05,10400,A
USGS,02089500,1989-04-06,9560,A
USGS,02089500,1989-04-07,9000,A
USGS,02089500,1989-04-08,8750,A
USGS,02089500,1989-04-09,8870,A
USGS,02089500,1989-04-10,9310,A
USGS,02089500,1989-04-11,10200,A
USGS,02089500,1989-04-12,11100,A
USGS,02089500,1989-04-13,11800,A
USGS,02089500,1989-04-14,12100,A
USGS,02089500,1989-04-15,12300,A
USGS,02089500,1989-04-16,12400,A
USGS,02089500,1989-04-17,12100,A
USGS,02089500,1989-04-18,11500,A
USGS,02089500,1989-04-19,10900,A
USGS,02089500,1989-04-20,10400,A
USGS,02089500,1989-04-21,9900,A
USGS,02089500,1989-04-22,9380,A
USGS,02089500,1989-04-23,8630,A
USGS,02089500,1989-04-24,7640,A
USGS,02089500,1989-04-25,5820,A
USGS,02089500,1989-04-26,4650,A
USGS,02089500,1989-04-27,4410,A
USGS,02089500,1989-04-28,4630,A
USGS,02089500,1989-04-29,5030,A
USGS,02089500,1989-04-30,6070,A
USGS,02089500,1989-05-01,6780,A
USGS,02089500,1989-05-02,7840,A
USGS,02089500,1989-05-03,8910,A
USGS,02089500,1989-05-04,9800,A
USGS,02089500,1989-05-05,10400,A
USGS,02089500,1989-05-06,11000,A
USGS,02089500,1989-05-07,11700,A
USGS,02089500,1989-05-08,12400,A
USGS,02089500,1989-05-09,13200,A
USGS,02089500,1989-05-10,13800,A
USGS,02089500,1989-05-11,14100,A
USGS,02089500,1989-05-12,14100,A
USGS,02089500,1989-05-13,13800,A
USGS,02089500,1989-05-14,13300,A
USGS,02089500,1989-05-15,13000,A
USGS,02089500,1989-05-16,12900,A
USGS,02089500,1989-05-17,12600,A
USGS,02089500,1989-05-18,12100,A
USGS,02089500,1989-05-19,11200,A
USGS,02089500,1989-05-20,10000,A
USGS,02089500,1989-05-21,8690,A
USGS,02089500,1989-05-22,6680,A
USGS,02089500,1989-05-23,4850,A
USGS,02089500,1989-05-24,3560,A
USGS,02089500,1989-05-25,3070,A
USGS,02089500,1989-05-26,2670,A
USGS,02089500,1989-05-27,2390,A
USGS,02089500,1989-05-28,2110,A
USGS,02089500,1989-05-29,1850,A
USGS,02089500,1989-05-30,1650,A
USGS,02089500,1989-05-31,1500,A
USGS,02089500,1989-06-01,1370,A
USGS,02089500,1989-06-02,1280,A
USGS,02089500,1989-06-03,1210,A
USGS,02089500,1989-06-04,1140,A
USGS,02089500,1989-06-05,1110,A
USGS,02089500,1989-06-06,1120,A
USGS,02089500,1989-06-07,1320,A
USGS,02089500,1989-06-08,1690,A
USGS,02089500,1989-06-09,2660,A
USGS,02089500,1989-06-10,3210,A
USGS,02089500,1989-06-11,3680,A
USGS,02089500,1989-06-12,3910,A
USGS,02089500,1989-06-13,4000,A
USGS,02089500,1989-06-14,3730,A
USGS,02089500,1989-06-15,3110,A
USGS,02089500,1989-06-16,2660,A
USGS,02089500,1989-06-17,2590,A
USGS,02089500,1989-06-18,2660,A
USGS,02089500,1989-06-19,2900,A
USGS,02089500,1989-06-20,3380,A
USGS,02089500,1989-06-21,3920,A
USGS,02089500,1989-06-22,4420,A
USGS,02089500,1989-06-23,4710,A
USGS,02089500,1989-06-24,4980,A
USGS,02089500,1989-06-25,5210,A
USGS,02089500,1989-06-26,5280,A
USGS,02089500,1989-06-27,5230,A
USGS,02089500,1989-06-28,5160,A
USGS,02089500,1989-06-29,5020,A
USGS,02089500,1989-06-30,4620,A
USGS,02089500,1989-07-01,3750,A
USGS,02089500,1989-07-02,3200,A
USGS,02089500,1989-07-03,2770,A
USGS,02089500,1989-07-04,2350,A
USGS,02089500,1989-07-05,1870,A
USGS,02089500,1989-07-06,1670,A
USGS,02089500,1989-07-07,1770,A
USGS,02089500,1989-07-08,2000,A
USGS,02089500,1989-07-09,2140,A
USGS,02089500,1989-07-10,2120,A
USGS,02089500,1989-07-11,1840,A
USGS,02089500,1989-07-12,1630,A
USGS,02089500,1989-07-13,1520,A
USGS,02089500,1989-07-14,2180,A
USGS,02089500,1989-07-15,2500,A
USGS,02089500,1989-07-16,2530,A
USGS,02089500,1989-07-17,3250,A
USGS,02089500,1989-07-18,4300,A
USGS,02089500,1989-07-19,5480,A
USGS,02089500,1989-07-20,6860,A
USGS,02089500,1989-07-21,8350,A
USGS,02089500,1989-07-22,9510,A
USGS,02089500,1989-07-23,10900,A
USGS,02089500,1989-07-24,11900,A
USGS,02089500,1989-07-25,12200,A
USGS,02089500,1989-07-26,12000,A
USGS,02089500,1989-07-27,11300,A
USGS,02089500,1989-07-28,10200,A
USGS,02089500,1989-07-29,8920,A
USGS,02089500,1989-07-30,6610,A
USGS,02089500,1989-07-31,4300,A
USGS,02089500,1989-08-01,3120,A
USGS,02089500,1989-08-02,2550,A
USGS,02089500,1989-08-03,2510,A
USGS,02089500,1989-08-04,2770,A
USGS,02089500,1989-08-05,3370,A
USGS,02089500,1989-08-06,3900,A
USGS,02089500,1989-08-07,4240,A
USGS,02089500,1989-08-08,4330,A
USGS,02089500,1989-08-09,4150,A
USGS,02089500,1989-08-10,3790,A
USGS,02089500,1989-08-11,2830,A
USGS,02089500,1989-08-12,1840,A
USGS,02089500,1989-08-13,1570,A
USGS,02089500,1989-08-14,1510,A
USGS,02089500,1989-08-15,1640,A
USGS,02089500,1989-08-16,1800,A
USGS,02089500,1989-08-17,2090,A
USGS,02089500,1989-08-18,2940,A
USGS,02089500,1989-08-19,3700,A
USGS,02089500,1989-08-20,4160,A
USGS,02089500,1989-08-21,4760,A
USGS,02089500,1989-08-22,5430,A
USGS,02089500,1989-08-23,6180,A
USGS,02089500,1989-08-24,6920,A
USGS,02089500,1989-08-25,7450,A
USGS,02089500,1989-08-26,7750,A
USGS,02089500,1989-08-27,7710,A
USGS,02089500,1989-08-28,7260,A
USGS,02089500,1989-08-29,6020,A
USGS,02089500,1989-08-30,4690,A
USGS,02089500,1989-08-31,3130,A
USGS,02089500,1989-09-01,2180,A
USGS,02089500,1989-09-02,2030,A
USGS,02089500,1989-09-03,2070,A
USGS,02089500,1989-09-04,1940,A
USGS,02089500,1989-09-05,1660,A
USGS,02089500,1989-09-06,1470,A
USGS,02089500,1989-09-07,1350,A
USGS,02089500,1989-09-08,1190,A
USGS,02089500,1989-09-09,1140,A
USGS,02089500,1989-09-10,1180,A
USGS,02089500,1989-09-11,1050,A
USGS,02089500,1989-09-12,904,A
USGS,02089500,1989-09-13,831,A
USGS,02089500,1989-09-14,790,A
USGS,02089500,1989-09-15,789,A
USGS,02089500,1989-09-16,1290,A
USGS,02089500,1989-09-17,1570,A
USGS,02089500,1989-09-18,1400,A
USGS,02089500,1989-09-19,1240,A
USGS,02089500,1989-09-20,1340,A
USGS,02089500,1989-09-21,1250,A
USGS,02089500,1989-09-22,1230,A
USGS,02089500,1989-09-23,1890,A
USGS,02089500,1989-09-24,2260,A
USGS,02089500,1989-09-25,2220,A
USGS,02089500,1989-09-26,2060,A
USGS,02089500,1989-09-27,2100,A
USGS,02089500,1989-09-28,2280,A
USGS,02089500,1989-09-29,2500,A
USGS,02089500,1989-09-30,2450,A
USGS,02089500,1989-10-01,2210,A
USGS,02089500,1989-10-02,2620,A
USGS,02089500,1989-10-03,3420,A
USGS,02089500,1989-10-04,3820,A
USGS,02089500,1989-10-05,4290,A
USGS,02089500,1989-10-06,4730,A
USGS,02089500,1989-10-07,5060,A
USGS,02089500,1989-10-08,5200,A
USGS,02089500,1989-10-09,5060,A
USGS,02089500,1989-10-10,4660,A
USGS,02089500,1989-10-11,4170,A
USGS,02089500,1989-10-12,3740,A
USGS,02089500,1989-10-13,3410,A
USGS,02089500,1989-10-14,2780,A
USGS,02089500,1989-10-15,2020,A
USGS,02089500,1989-10-16,1570,A
USGS,02089500,1989-10-17,1340,A
USGS,02089500,1989-10-18,1260,A
USGS,02089500,1989-10-19,1210,A
USGS,02089500,1989-10-20,1310,A
USGS,02089500,1989-10-21,2310,A
USGS,02089500,1989-10-22,3230,A
USGS,02089500,1989-10-23,3680,A
USGS,02089500,1989-10-24,4180,A
USGS,02089500,1989-10-25,4620,A
USGS,02089500,1989-10-26,4820,A
USGS,02089500,1989-10-27,4450,A
USGS,02089500,1989-10-28,3840,A
USGS,02089500,1989-10-29,2870,A
USGS,02089500,1989-10-30,2200,A
USGS,02089500,1989-10-31,1860,A
USGS,02089500,1989-11-01,1630,A
USGS,02089500,1989-11-02,1510,A
USGS,02089500,1989-11-03,1600,A
USGS,02089500,1989-11-04,2020,A
USGS,02089500,1989-11-05,2690,A
USGS,02089500,1989-11-06,3200,A
USGS,02089500,1989-11-07,3570,A
USGS,02089500,1989-11-08,3600,A
USGS,02089500,1989-11-09,3300,A
USGS,02089500,1989-11-10,3010,A
USGS,02089500,1989-11-11,3000,A
USGS,02089500,1989-11-12,3030,A
USGS,02089500,1989-11-13,3140,A
USGS,02089500,1989-11-14,3180,A
USGS,02089500,1989-11-15,3000,A
USGS,02089500,1989-11-16,2700,A
USGS,02089500,1989-11-17,2570,A
USGS,02089500,1989-11-18,2740,A
USGS,02089500,1989-11-19,3110,A
USGS,02089500,1989-11-20,3400,A
USGS,02089500,1989-11-21,3300,A
USGS,02089500,1989-11-22,2890,A
USGS,02089500,1989-11-23,2640,A
USGS,02089500,1989-11-24,2590,A
USGS,02089500,1989-11-25,2650,A
USGS,02089500,1989-11-26,3030,A
USGS,02089500,1989-11-27,3460,A
USGS,02089500,1989-11-28,3720,A
USGS,02089500,1989-11-29,3770,A
USGS,02089500,1989-11-30,3670,A
USGS,02089500,1989-12-01,3560,A
USGS,02089500,1989-12-02,3460,A
USGS,02089500,1989-12-03,3080,A
USGS,02089500,1989-12-04,2550,A
USGS,02089500,1989-12-05,2190,A
USGS,02089500,1989-12-06,2000,A
USGS,02089500,1989-12-07,1870,A
USGS,02089500,1989-12-08,1960,A
USGS,02089500,1989-12-09,2640,A
USGS,02089500,1989-12-10,3200,A
USGS,02089500,1989-12-11,4040,A
USGS,02089500,1989-12-12,4910,A
USGS,02089500,1989-12-13,5680,A
USGS,02089500,1989-12-14,6320,A
USGS,02089500,1989-12-15,6810,A
USGS,02089500,1989-12-16,7170,A
USGS,02089500,1989-12-17,7390,A
USGS,02089500,1989-12-18,7490,A
USGS,02089500,1989-12-19,7570,A
USGS,02089500,1989-12-20,7690,A
USGS,02089500,1989-12-21,7760,A
USGS,02089500,1989-12-22,7740,A
USGS,02089500,1989-12-23,7580,A
USGS,02089500,1989-12-24,7390,A
USGS,02089500,1989-12-25,7100,A
USGS,02089500,1989-12-26,6980,A
USGS,02089500,1989-12-27,6260,A
USGS,02089500,1989-12-28,5110,A
USGS,02089500,1989-12-29,4000,A
USGS,02089500,1989-12-30,3360,A
USGS,02089500,1989-12-31,3150,A
USGS,02089500,1990-01-01,3260,A
USGS,02089500,1990-01-02,3370,A
USGS,02089500,1990-01-03,3350,A
USGS,02089500,1990-01-04,3310,A
USGS,02089500,1990-01-05,3310,A
USGS,02089500,1990-01-06,3490,A
USGS,02089500,1990-01-07,3810,A
USGS,02089500,1990-01-08,4140,A
USGS,02089500,1990-01-09,4380,A
USGS,02089500,1990-01-10,4620,A
USGS,02089500,1990-01-11,4840,A
USGS,02089500,1990-01-12,5140,A
USGS,02089500,1990-01-13,5430,A
USGS,02089500,1990-01-14,5650,A
USGS,02089500,1990-01-15,5750,A
USGS,02089500,1990-01-16,5740,A
USGS,02089500,1990-01-17,5490,A
USGS,02089500,1990-01-18,4450,A
USGS,02089500,1990-01-19,3550,A
USGS,02089500,1990-01-20,3150,A
USGS,02089500,1990-01-21,2770,A
USGS,02089500,1990-01-22,2570,A
USGS,02089500,1990-01-23,2570,A
USGS,02089500,1990-01-24,2970,A
USGS,02089500,1990-01-25,3410,A
USGS,02089500,1990-01-26,3800,A
USGS,02089500,1990-01-27,4040,A
USGS,02089500,1990-01-28,4020,A
USGS,02089500,1990-01-29,3960,A
USGS,02089500,1990-01-30,4140,A
USGS,02089500,1990-01-31,4420,A
USGS,02089500,1990-02-01,4640,A
USGS,02089500,1990-02-02,4800,A
USGS,02089500,1990-02-03,4910,A
USGS,02089500,1990-02-04,4970,A
USGS,02089500,1990-02-05,4980,A
USGS,02089500,1990-02-06,4630,A
USGS,02089500,1990-02-07,3700,A
USGS,02089500,1990-02-08,3340,A
USGS,02089500,1990-02-09,3290,A
USGS,02089500,1990-02-10,3410,A
USGS,02089500,1990-02-11,3440,A
USGS,02089500,1990-02-12,3330,A
USGS,02089500,1990-02-13,3510,A
USGS,02089500,1990-02-14,3870,A
USGS,02089500,1990-02-15,4170,A
USGS,02089500,1990-02-16,4360,A
USGS,02089500,1990-02-17,4480,A
USGS,02089500,1990-02-18,4590,A
USGS,02089500,1990-02-19,4830,A
USGS,02089500,1990-02-20,5050,A
USGS,02089500,1990-02-21,5270,A
USGS,02089500,1990-02-22,5460,A
USGS,02089500,1990-02-23,5770,A
USGS,02089500,1990-02-24,6080,A
USGS,02089500,1990-02-25,6240,A
USGS,02089500,1990-02-26,6340,A
USGS,02089500,1990-02-27,6440,A
USGS,02089500,1990-02-28,6520,A
USGS,02089500,1990-03-01,6540,A
USGS,02089500,1990-03-02,6430,A
USGS,02089500,1990-03-03,6240,A
USGS,02089500,1990-03-04,5930,A
USGS,02089500,1990-03-05,5620,A
USGS,02089500,1990-03-06,5460,A
USGS,02089500,1990-03-07,5420,A
USGS,02089500,1990-03-08,5460,A
USGS,02089500,1990-03-09,5420,A
USGS,02089500,1990-03-10,5170,A
USGS,02089500,1990-03-11,4600,A
USGS,02089500,1990-03-12,3470,A
USGS,02089500,1990-03-13,2990,A
USGS,02089500,1990-03-14,2650,A
USGS,02089500,1990-03-15,2470,A
USGS,02089500,1990-03-16,2400,A
USGS,02089500,1990-03-17,2350,A
USGS,02089500,1990-03-18,2520,A
USGS,02089500,1990-03-19,2840,A
USGS,02089500,1990-03-20,3280,A
USGS,02089500,1990-03-21,3810,A
USGS,02089500,1990-03-22,4250,A
USGS,02089500,1990-03-23,4410,A
USGS,02089500,1990-03-24,4250,A
USGS,02089500,1990-03-25,3780,A
USGS,02089500,1990-03-26,2810,A
USGS,02089500,1990-03-27,2370,A
USGS,02089500,1990-03-28,2060,A
USGS,02089500,1990-03-29,2100,A
USGS,02089500,1990-03-30,2890,A
USGS,02089500,1990-03-31,3690,A
USGS,02089500,1990-04-01,4570,A
USGS,02089500,1990-04-02,5300,A
USGS,02089500,1990-04-03,6170,A
USGS,02089500,1990-04-04,6910,A
USGS,02089500,1990-04-05,7660,A
USGS,02089500,1990-04-06,8470,A
USGS,02089500,1990-04-07,9240,A
USGS,02089500,1990-04-08,9650,A
USGS,02089500,1990-04-09,9690,A
USGS,02089500,1990-04-10,9420,A
USGS,02089500,1990-04-11,9050,A
USGS,02089500,1990-04-12,8480,A
USGS,02089500,1990-04-13,7870,A
USGS,02089500,1990-04-14,7310,A
USGS,02089500,1990-04-15,6840,A
USGS,02089500,1990-04-16,6420,A
USGS,02089500,1990-04-17,6000,A
USGS,02089500,1990-04-18,5370,A
USGS,02089500,1990-04-19,4210,A
USGS,02089500,1990-04-20,3800,A
USGS,02089500,1990-04-21,3600,A
USGS,02089500,1990-04-22,3460,A
USGS,02089500,1990-04-23,2740,A
USGS,02089500,1990-04-24,2350,A
USGS,02089500,1990-04-25,2110,A
USGS,02089500,1990-04-26,2000,A
USGS,02089500,1990-04-27,1900,A
USGS,02089500,1990-04-28,1780,A
USGS,02089500,1990-04-29,1600,A
USGS,02089500,1990-04-30,1500,A
USGS,02089500,1990-05-01,1490,A
USGS,02089500,1990-05-02,1570,A
USGS,02089500,1990-05-03,1870,A
USGS,02089500,1990-05-04,2320,A
USGS,02089500,1990-05-05,2760,A
USGS,02089500,1990-05-06,3170,A
USGS,02089500,1990-05-07,3580,A
USGS,02089500,1990-05-08,3970,A
USGS,02089500,1990-05-09,4310,A
USGS,02089500,1990-05-10,4610,A
USGS,02089500,1990-05-11,4800,A
USGS,02089500,1990-05-12,4780,A
USGS,02089500,1990-05-13,4650,A
USGS,02089500,1990-05-14,4530,A
USGS,02089500,1990-05-15,4490,A
USGS,02089500,1990-05-16,4530,A
USGS,02089500,1990-05-17,4620,A
USGS,02089500,1990-05-18,4570,A
USGS,02089500,1990-05-19,3770,A
USGS,02089500,1990-05-20,2380,A
USGS,02089500,1990-05-21,1770,A
USGS,02089500,1990-05-22,1600,A
USGS,02089500,1990-05-23,1570,A
USGS,02089500,1990-05-24,1480,A
USGS,02089500,1990-05-25,1460,A
USGS,02089500,1990-05-26,1560,A
USGS,02089500,1990-05-27,1470,A
USGS,02089500,1990-05-28,1660,A
USGS,02089500,1990-05-29,3970,A
USGS,02089500,1990-05-30,6070,A
USGS,02089500,1990-05-31,6510,A
USGS,02089500,1990-06-01,6570,A
USGS,02089500,1990-06-02,6460,A
USGS,02089500,1990-06-03,6300,A
USGS,02089500,1990-06-04,5970,A
USGS,02089500,1990-06-05,5360,A
USGS,02089500,1990-06-06,4220,A
USGS,02089500,1990-06-07,3340,A
USGS,02089500,1990-06-08,2730,A
USGS,02089500,1990-06-09,2040,A
USGS,02089500,1990-06-10,1600,A
USGS,02089500,1990-06-11,1310,A
USGS,02089500,1990-06-12,1140,A
USGS,02089500,1990-06-13,1050,A
USGS,02089500,1990-06-14,966,A
USGS,02089500,1990-06-15,961,A
USGS,02089500,1990-06-16,1150,A
USGS,02089500,1990-06-17,1010,A
USGS,02089500,1990-06-18,868,A
USGS,02089500,1990-06-19,870,A
USGS,02089500,1990-06-20,901,A
USGS,02089500,1990-06-21,840,A
USGS,02089500,1990-06-22,793,A
USGS,02089500,1990-06-23,902,A
USGS,02089500,1990-06-24,1000,A
USGS,02089500,1990-06-25,984,A
USGS,02089500,1990-06-26,1120,A
USGS,02089500,1990-06-27,1100,A
USGS,02089500,1990-06-28,974,A
USGS,02089500,1990-06-29,878,A
USGS,02089500,1990-06-30,805,A
USGS,02089500,1990-07-01,729,A
USGS,02089500,1990-07-02,682,A
USGS,02089500,1990-07-03,638,A
USGS,02089500,1990-07-04,599,A
USGS,02089500,1990-07-05,573,A
USGS,02089500,1990-07-06,561,A
USGS,02089500,1990-07-07,539,A
